csv_name,column_name,type,required,min,max,allowed_values,foreign_key,notes
college_production_weights.csv,snap_share_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,scheme_usage_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,opponent_strength_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,team_quality_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,game_script_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,randomness_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
college_production_weights.csv,level_comp_mult_key,number,1,,,,,V11.6.3 schema contract; required; type=number.
college_production_weights.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
production_formula_params.csv,param,string,1,,,,,V11.6.3 schema contract; required; type=string.
production_formula_params.csv,value,number,1,,,,,V11.6.3 schema contract; required; type=number.
production_formula_params.csv,unit,string,1,,,,,V11.6.3 schema contract; required; type=string.
production_formula_params.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
position_stat_profiles.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
position_stat_profiles.csv,primary_stats,string,1,,,,,V11.6.3 schema contract; required; type=string.
position_stat_profiles.csv,volume_driver,string,1,,,,,V11.6.3 schema contract; required; type=string.
position_stat_profiles.csv,efficiency_driver,string,1,,,,,V11.6.3 schema contract; required; type=string.
stat_generation_curves.csv,stat_curve_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
stat_generation_curves.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
stat_generation_curves.csv,base_per_100_snaps,number,1,,,,,V11.6.3 schema contract; required; type=number.
stat_generation_curves.csv,production_mult,number,1,,,,,V11.6.3 schema contract; required; type=number.
stat_generation_curves.csv,scheme_mult_key,number,1,,,,,V11.6.3 schema contract; required; type=number.
stat_generation_curves.csv,random_sigma,number,1,,,,,V11.6.3 schema contract; required; type=number.
awards_impact.csv,award,string,1,,,,,V11.6.3 schema contract; required; type=string.
awards_impact.csv,award_group,string,1,,,,,V11.6.3 schema contract; required; type=string.
awards_impact.csv,draft_board_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
awards_impact.csv,nil_bonus_pct,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
awards_impact.csv,media_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
transfer_entry_reasons.csv,reason,string,1,,,,,V11.6.3 schema contract; required; type=string.
transfer_entry_reasons.csv,weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
transfer_entry_reasons.csv,threshold,number,1,,,,,V11.6.3 schema contract; required; type=number.
transfer_entry_reasons.csv,description,string,0,,,,,V11.6.3 schema contract; optional; type=string.
transfer_destination_weights.csv,component,string,1,,,,,V11.6.3 schema contract; required; type=string.
transfer_destination_weights.csv,weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
transfer_destination_weights.csv,description,string,0,,,,,V11.6.3 schema contract; optional; type=string.
transfer_transition_probabilities.csv,from_level,string,1,,,FBS_POWER|FBS_G5|FCS_TOP|FCS_LOW|OTHER,,V11.6.3 schema contract; required; type=string; enum enforced.
transfer_transition_probabilities.csv,to_level,string,1,,,FBS_POWER|FBS_G5|FCS_TOP|FCS_LOW|OTHER,,V11.6.3 schema contract; required; type=string; enum enforced.
transfer_transition_probabilities.csv,probability,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
all_star_events.csv,event_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
all_star_events.csv,event_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
all_star_events.csv,eligible_classes,string,1,,,,,V11.6.3 schema contract; required; type=string.
all_star_events.csv,target_invites,number,1,,,,,V11.6.3 schema contract; required; type=number.
all_star_events.csv,level_focus,string,1,,,,,V11.6.3 schema contract; required; type=string.
all_star_events.csv,base_scouting_confidence_gain,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
all_star_events.csv,max_draft_delta,number,1,,,,,V11.6.3 schema contract; required; type=number.
all_star_events.csv,small_school_validation_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
all_star_events.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
allstar_event_effects.csv,event,string,1,,,,,V11.6.3 schema contract; required; type=string.
allstar_event_effects.csv,invite_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
allstar_event_effects.csv,practice_winner_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
allstar_event_effects.csv,game_mvp_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
allstar_event_effects.csv,draft_floor_raise,number,1,,,,,V11.6.3 schema contract; required; type=number.
allstar_event_effects.csv,source_basis,string,1,,,,,V11.6.3 schema contract; required; type=string.
combine_event_weights.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
combine_event_weights.csv,event_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
combine_event_weights.csv,weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
combine_event_weights.csv,include_in_athletic_composite,boolean,1,,,,,V11.6.3 schema contract; required; type=boolean.
combine_event_weights.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
pro_day_adjustments.csv,measurement,string,1,,,,,V11.6.3 schema contract; required; type=string.
pro_day_adjustments.csv,pro_day_bias,number,1,,,,,V11.6.3 schema contract; required; type=number.
pro_day_adjustments.csv,max_positive_delta,number,1,,,,,V11.6.3 schema contract; required; type=number.
pro_day_adjustments.csv,max_negative_delta,number,1,,,,,V11.6.3 schema contract; required; type=number.
pro_day_adjustments.csv,confidence_penalty,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
draft_board_weights.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
draft_board_weights.csv,film_prod_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,athletic_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,age_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,medical_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,competition_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,allstar_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_board_weights.csv,character_w,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_hit_rates.csv,star_bucket,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_hit_rates.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
draft_hit_rates.csv,draft_prob,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
draft_hit_rates.csv,early_round_prob,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
draft_hit_rates.csv,starter_hit_prob,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
draft_hit_rates.csv,impact_hit_prob,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
draft_hit_rates.csv,source_basis,string,1,,,,,V11.6.3 schema contract; required; type=string.
draft_position_value.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
draft_position_value.csv,draft_position_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_position_value.csv,round1_bonus,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_position_value.csv,day3_discount,number,1,,,,,V11.6.3 schema contract; required; type=number.
draft_position_value.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
draft_stock_component_weights.csv,position_group,string,1,,,QB|RB|WR|TE|OT|IOL|EDGE|IDL|LB|CB|S|K|P|ATH|ST|DEFAULT,,V11.6.3 schema contract; required; type=string; enum enforced.
draft_stock_component_weights.csv,component,string,1,,,,,V11.6.3 schema contract; required; type=string.
draft_stock_component_weights.csv,weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
pick_values_257.csv,pick,number,1,,,,,V11.6.3 schema contract; required; type=number.
pick_values_257.csv,round,number,1,,,,,V11.6.3 schema contract; required; type=number.
pick_values_257.csv,pick_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
pick_values_257.csv,internal_value_default,number,1,,,,,V11.6.3 schema contract; required; type=number.
pick_values_257.csv,source_basis,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_scouting_team_archetypes.csv,archetype,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_scouting_team_archetypes.csv,production_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_scouting_team_archetypes.csv,traits_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_scouting_team_archetypes.csv,medical_conservatism,number,1,,,,,V11.6.3 schema contract; required; type=number.
nfl_scouting_team_archetypes.csv,small_school_confidence,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_scouting_team_archetypes.csv,combine_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_scouting_team_archetypes.csv,interview_weight,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_scouting_team_archetypes.csv,regional_bias,number,1,,,,,V11.6.3 schema contract; required; type=number.
nfl_scouting_team_archetypes.csv,risk_tolerance,number,1,,,,,V11.6.3 schema contract; required; type=number.
nfl_scouting_team_archetypes.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
nfl_team_archetypes.csv,team_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_team_archetypes.csv,archetype,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_team_archetypes.csv,weight_traits,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,weight_production,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,weight_age,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,weight_medical,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,weight_competition,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,weight_allstar,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,small_school_confidence,number,1,0,1,,,V11.6.3 schema contract; required; type=number; range=0..1.
nfl_team_archetypes.csv,source_basis,string,1,,,,,V11.6.3 schema contract; required; type=string.
competition_translation.csv,competition_tier,string,1,,,,,V11.6.3 schema contract; required; type=string.
competition_translation.csv,stat_mult_pass,number,1,,,,,V11.6.3 schema contract; required; type=number.
competition_translation.csv,stat_mult_rush,number,1,,,,,V11.6.3 schema contract; required; type=number.
competition_translation.csv,stat_mult_defense,number,1,,,,,V11.6.3 schema contract; required; type=number.
competition_translation.csv,draft_eval_mult,number,1,,,,,V11.6.3 schema contract; required; type=number.
competition_translation.csv,nil_visibility_mult,number,1,,,,,V11.6.3 schema contract; required; type=number.
balance_targets.csv,metric,string,1,,,,,V11.6.3 schema contract; required; type=string.
balance_targets.csv,target_mean,number,1,,,,,V11.6.3 schema contract; required; type=number.
balance_targets.csv,lower_bound,number,1,,,,,V11.6.3 schema contract; required; type=number.
balance_targets.csv,upper_bound,number,1,,,,,V11.6.3 schema contract; required; type=number.
balance_targets.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
data_precedence_rules.csv,domain,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_precedence_rules.csv,primary_source,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_precedence_rules.csv,secondary_source,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_precedence_rules.csv,rule,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_precedence_rules.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
data_provenance.csv,csv_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,source_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,source_type,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,confidence_level,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,extract_method,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,last_verified,string,1,,,,,V11.6.3 schema contract; required; type=string.
data_provenance.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
csv_parser_rules.csv,rule_type,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_parser_rules.csv,applies_to,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_parser_rules.csv,accepted_values,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_parser_rules.csv,normalization,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_parser_rules.csv,hard_fail,number,1,,,,,V11.6.3 schema contract; required; type=number.
csv_supersession_map.csv,old_file,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_supersession_map.csv,new_file,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_supersession_map.csv,status,string,1,,,active|superseded|removed|runtime|reference_only|never_load|Implemented|Partially Implemented|Not Implemented|deferred|removed|deferred_until_engine_passes,,V11.6.3 schema contract; required; type=string; enum enforced.
csv_supersession_map.csv,runtime_use,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_supersession_map.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
performance_constraints.csv,constraint_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
performance_constraints.csv,hard_rule,string,1,,,,,V11.6.3 schema contract; required; type=string.
performance_constraints.csv,threshold_or_target,number,1,,,,,V11.6.3 schema contract; required; type=number.
performance_constraints.csv,implementation_requirement,string,1,,,,,V11.6.3 schema contract; required; type=string.
performance_constraints.csv,failure_mode_to_prevent,string,1,,,,,V11.6.3 schema contract; required; type=string.
deterministic_rng_streams.csv,stream_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
deterministic_rng_streams.csv,seed_namespace,string,1,,,,,V11.6.3 schema contract; required; type=string.
deterministic_rng_streams.csv,allowed_engines,string,1,,,,,V11.6.3 schema contract; required; type=string.
deterministic_rng_streams.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
implementation_execution_checklist_v11.csv,step,number,1,,,,,V11.6.3 schema contract; required; type=number.
implementation_execution_checklist_v11.csv,checkpoint,string,1,,,,,V11.6.3 schema contract; required; type=string.
implementation_execution_checklist_v11.csv,task,string,1,,,,,V11.6.3 schema contract; required; type=string.
implementation_execution_checklist_v11.csv,required_output,string,1,,,,,V11.6.3 schema contract; required; type=string.
implementation_execution_checklist_v11.csv,blocks_runtime,boolean,1,,,,,V11.6.3 schema contract; required; type=boolean.
compile_checkpoints.csv,checkpoint_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
compile_checkpoints.csv,name,string,1,,,,,V11.6.3 schema contract; required; type=string.
compile_checkpoints.csv,must_compile_files,string,1,,,,,V11.6.3 schema contract; required; type=string.
compile_checkpoints.csv,required_tests,string,1,,,,,V11.6.3 schema contract; required; type=string.
module_boundaries.csv,module,string,1,,,,,V11.6.3 schema contract; required; type=string.
module_boundaries.csv,single_job,string,1,,,,,V11.6.3 schema contract; required; type=string.
module_boundaries.csv,may_not_do,string,1,,,,,V11.6.3 schema contract; required; type=string.
performance_benchmarks.csv,benchmark_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
performance_benchmarks.csv,target_ms,number,1,,,,,V11.6.3 schema contract; required; type=number.
performance_benchmarks.csv,max_ms,number,1,,,,,V11.6.3 schema contract; required; type=number.
performance_benchmarks.csv,dataset_size,number,1,,,,,V11.6.3 schema contract; required; type=number.
performance_benchmarks.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
no_research_policy.csv,rule_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
no_research_policy.csv,hard_rule,string,1,,,,,V11.6.3 schema contract; required; type=string.
no_research_policy.csv,blocked_patterns,string,1,,,,,V11.6.3 schema contract; required; type=string.
no_research_policy.csv,required_behavior,string,1,,,,,V11.6.3 schema contract; required; type=string.
self_audit_requirements.csv,row_id,number,1,,,,,V11.6.3 schema contract; required; type=number.
self_audit_requirements.csv,requirement,string,1,,,,,V11.6.3 schema contract; required; type=string.
self_audit_requirements.csv,required_status_values,number,1,,,,,V11.6.3 schema contract; required; type=number.
self_audit_requirements.csv,required_columns,string,1,,,,,V11.6.3 schema contract; required; type=string.
debug_screen_requirements.csv,screen,string,1,,,,,V11.6.3 schema contract; required; type=string.
debug_screen_requirements.csv,required_data,string,1,,,,,V11.6.3 schema contract; required; type=string.
debug_screen_requirements.csv,dev_only,boolean,1,,,,,V11.6.3 schema contract; required; type=boolean.
feature_deferral_registry.csv,feature,string,1,,,,,V11.6.3 schema contract; required; type=string.
feature_deferral_registry.csv,status,string,1,,,active|superseded|removed|runtime|reference_only|never_load|Implemented|Partially Implemented|Not Implemented|deferred|removed|deferred_until_engine_passes,,V11.6.3 schema contract; required; type=string; enum enforced.
feature_deferral_registry.csv,reason,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_players.csv,player_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_players.csv,position,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_players.csv,class_year,number,1,,,,,V11.6.3 schema contract; required; type=number.
golden_test_fixture_players.csv,true_overall,number,1,0,100,,,V11.6.3 schema contract; required; type=number; range=0..100.
golden_test_fixture_players.csv,true_potential,number,1,0,100,,,V11.6.3 schema contract; required; type=number; range=0..100.
golden_test_fixture_players.csv,star_level,number,1,,,,,V11.6.3 schema contract; required; type=number.
golden_test_fixture_players.csv,school_id,string,1,,,,schools_master.school_id,V11.6.3 schema contract; required; type=string; foreign key enforced.
golden_test_fixture_players.csv,expected_final_position,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_teams.csv,team_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_teams.csv,school_id,string,1,,,,schools_master.school_id,V11.6.3 schema contract; required; type=string; foreign key enforced.
golden_test_fixture_teams.csv,expected_subdivision_level,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_fixture_teams.csv,expected_roster_template,number,1,,,,,V11.6.3 schema contract; required; type=number.
golden_test_scenarios.csv,scenario_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_scenarios.csv,description,string,0,,,,,V11.6.3 schema contract; optional; type=string.
golden_test_scenarios.csv,seed,number,1,,,,,V11.6.3 schema contract; required; type=number.
golden_test_scenarios.csv,inputs_json,json,1,,,,,V11.6.3 schema contract; required; type=json.
golden_test_scenarios.csv,expected_range_json,json,1,,,,,V11.6.3 schema contract; required; type=json.
golden_test_scenarios.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
golden_test_numeric_assertions.csv,scenario_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_numeric_assertions.csv,assertion_key,string,1,,,,,V11.6.3 schema contract; required; type=string.
golden_test_numeric_assertions.csv,expected_value_json,json,1,,,,,V11.6.3 schema contract; required; type=json.
seeded_snapshot_expectations.csv,seed,number,1,,,,,V11.6.3 schema contract; required; type=number.
seeded_snapshot_expectations.csv,metric,string,1,,,,,V11.6.3 schema contract; required; type=string.
seeded_snapshot_expectations.csv,min_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
seeded_snapshot_expectations.csv,max_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
seeded_snapshot_expectations.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
new_universe_initialization_tests.csv,scenario,string,1,,,,,V11.6.3 schema contract; required; type=string.
new_universe_initialization_tests.csv,starting_state,string,1,,,,,V11.6.3 schema contract; required; type=string.
new_universe_initialization_tests.csv,required_behavior,string,1,,,,,V11.6.3 schema contract; required; type=string.
new_universe_initialization_tests.csv,expected_assertion,string,1,,,,,V11.6.3 schema contract; required; type=string.
validator_failure_cases.csv,case_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
validator_failure_cases.csv,csv_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
validator_failure_cases.csv,mutation,string,1,,,,,V11.6.3 schema contract; required; type=string.
validator_failure_cases.csv,expected_error_code,string,1,,,,,V11.6.3 schema contract; required; type=string.
long_run_balance_targets.csv,metric_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
long_run_balance_targets.csv,metric_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
long_run_balance_targets.csv,sim_horizon_years,number,1,,,,,V11.6.3 schema contract; required; type=number.
long_run_balance_targets.csv,target_min,number,1,,,,,V11.6.3 schema contract; required; type=number.
long_run_balance_targets.csv,target_max,number,1,,,,,V11.6.3 schema contract; required; type=number.
long_run_balance_targets.csv,severity,string,1,,,,,V11.6.3 schema contract; required; type=string.
long_run_balance_targets.csv,calculation_notes,number,1,,,,,V11.6.3 schema contract; required; type=number.
long_run_balance_targets.csv,source_basis,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_validation_tests.csv,test_id,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_validation_tests.csv,metric,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_validation_tests.csv,min_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
nfl_validation_tests.csv,max_value,number,1,,,,,V11.6.3 schema contract; required; type=number.
nfl_validation_tests.csv,severity,string,1,,,,,V11.6.3 schema contract; required; type=string.
nfl_validation_tests.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
csv_schema_registry.csv,csv_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_schema_registry.csv,column_name,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_schema_registry.csv,type,string,1,,,,,V11.6.3 schema contract; required; type=string.
csv_schema_registry.csv,required,boolean,1,,,,,V11.6.3 schema contract; required; type=boolean.
csv_schema_registry.csv,min,number,0,,,,,V11.6.3 schema contract; optional; type=number.
csv_schema_registry.csv,max,number,0,,,,,V11.6.3 schema contract; optional; type=number.
csv_schema_registry.csv,allowed_values,string,0,,,,,V11.6.3 schema contract; optional; type=string.
csv_schema_registry.csv,foreign_key,string,0,,,,,V11.6.3 schema contract; optional; type=string.
csv_schema_registry.csv,notes,string,0,,,,,V11.6.3 schema contract; optional; type=string.
year_zero/college_awards.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/college_awards.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/college_awards.csv,source_table,string,1,,,,,Original source table name.
year_zero/college_awards.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/college_awards.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/college_awards.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/college_awards.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/college_production.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/college_production.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/college_production.csv,source_table,string,1,,,,,Original source table name.
year_zero/college_production.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/college_production.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/college_production.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/college_production.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/college_rosters.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/college_rosters.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/college_rosters.csv,source_table,string,1,,,,,Original source table name.
year_zero/college_rosters.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/college_rosters.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/college_rosters.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/college_rosters.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/draft_translation.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/draft_translation.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/draft_translation.csv,source_table,string,1,,,,,Original source table name.
year_zero/draft_translation.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/draft_translation.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/draft_translation.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/draft_translation.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/high_school_recruits.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/high_school_recruits.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/high_school_recruits.csv,source_table,string,1,,,,,Original source table name.
year_zero/high_school_recruits.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/high_school_recruits.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/high_school_recruits.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/high_school_recruits.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/injuries.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/injuries.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/injuries.csv,source_table,string,1,,,,,Original source table name.
year_zero/injuries.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/injuries.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/injuries.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/injuries.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_aging_decline.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_aging_decline.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_aging_decline.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_aging_decline.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_aging_decline.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_aging_decline.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_aging_decline.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_awards.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_awards.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
